bin_start,bin_end,prime_count_p,prime_count_s,ratio_s_p,gap_2_rate,gap_4_rate,gap_6_rate,gap_12_rate,gap_30_rate,gap_34_rate,gap_56_rate
9480000000,9499999999,870299,46984,0.0539860438768745,0.0909492185148773,0.13594337184101168,0.08595207346821639,0.06093072357909153,0.056903538248665744,0.19912885662431942,0.1784640064166834
9500000000,9519999999,870492,46941,0.05392467707916902,0.09052517812825234,0.13693029221950534,0.08531539703962653,0.06282020178956231,0.05878393538254431,0.19918551378081595,0.1769876148621654
9520000000,9539999999,870746,46824,0.05377457949849899,0.09087472142629736,0.1384560129297444,0.08605351023635885,0.06268545462364358,0.05807898343092064,0.19589349198287745,0.1744208682110181
9540000000,9559999999,869732,46509,0.0534750934770711,0.09221007966054201,0.13540979015383384,0.08563263588130393,0.060888293016887265,0.056995712384801146,0.2008574958215246,0.18948852194925495
9560000000,9579999999,870317,47188,0.054219324682845446,0.09019324253746334,0.13802541153907624,0.08683922470506286,0.060899584872822723,0.05304238973024717,0.19259691903336498,0.18050326926887258
9580000000,9599999999,870593,46750,0.0536990304309821,0.0928092809280928,0.13871884127555717,0.0866447135785007,0.05987059628320602,0.05623224212476838,0.19908913467794404,0.17906931081877087
9600000000,9619999999,870264,47053,0.05406750135591039,0.09370985870263326,0.1359847725906632,0.08523447751155021,0.06262025789035353,0.0571952064969793,0.19529637275140077,0.1754456238734228
9620000000,9639999999,870194,46962,0.05396727626253456,0.09035852713178294,0.13435026679626286,0.08613030874199486,0.05959300249910746,0.05664708495828603,0.2006514657980456,0.1786692759295499
9640000000,9659999999,870065,46638,0.0536028917379736,0.09264840001586105,0.13386333903592634,0.08536840367578276,0.06017130313768813,0.055758683729433274,0.20013278253172026,0.1754247333069933
9660000000,9679999999,870393,46795,0.05376307024528001,0.08936970837253057,0.13559355736726983,0.0848233490331903,0.061878784416771394,0.056753999651663306,0.1960060777078359,0.182070606902023
9680000000,9699999999,870288,46803,0.053778749103744965,0.08981821081167278,0.1368176631903437,0.08600552601741467,0.06116608180406144,0.055735016399960244,0.1943860158119968,0.16788465336756864
9700000000,9719999999,870159,46710,0.05367984471803429,0.09168067899751782,0.13865705994195937,0.08552204125232636,0.06233081737586113,0.05666815012609405,0.20233377366798766,0.18387222438644332
9720000000,9739999999,869536,46365,0.05332154160379789,0.08992856424187544,0.13560577250255199,0.08589722360214164,0.06012472224213318,0.05476331946920182,0.1981663297718741,0.1736842105263158
9740000000,9759999999,869097,46901,0.05396520756601392,0.09064823795667637,0.1343943943943944,0.0858660599902814,0.06063243814035789,0.057504440497335704,0.19421940004379243,0.17195715676728335
9760000000,9779999999,869692,46913,0.05394208524397143,0.09285254605421929,0.13602460746667738,0.08664849534865757,0.06107919955307903,0.05566640063846768,0.20026111554362805,0.18569163694015062
9780000000,9799999999,869376,46901,0.0539478890606596,0.09045397200472595,0.1367011588575546,0.08606136837575717,0.06138173470119808,0.057583611008268545,0.19226066316622312,0.18944844124700239
9800000000,9819999999,869373,46506,0.053493724787864357,0.09263918843358096,0.13611506179764027,0.08487235949585598,0.059511916654773796,0.05538049276728779,0.19447505693924033,0.19353543465167636
9820000000,9839999999,869419,46482,0.05346328985218864,0.08932578691291829,0.1353161040155104,0.08625572493749585,0.061234156774369504,0.057066352224433146,0.1949887100298638,0.1785501489572989
9840000000,9859999999,868836,46779,0.05384100106349184,0.09095861665422408,0.1377940113992133,0.08599773368587109,0.061369886436499904,0.05527475537185967,0.20021889821233127,0.17670054730258014
9860000000,9879999999,869194,46674,0.053698023686311686,0.09010402024177677,0.13603258361589857,0.08604931313064333,0.06134378949787429,0.05509120409066326,0.19587037568110124,0.17012123582323035
9880000000,9899999999,869219,46702,0.05372869207875115,0.09140452815067121,0.13584202831794603,0.08640759510478678,0.06002728512960437,0.05719674701156183,0.19369766416923756,0.1850067450375795
9900000000,9919999999,868377,46502,0.053550474045259144,0.09080186321744867,0.1362121548746743,0.08471793961711661,0.06228767202165025,0.05897621484014276,0.19589200174190738,0.1871310507674144
9920000000,9939999999,869230,46678,0.053700401504780094,0.0919628124119612,0.13530587764894042,0.08609234857712324,0.06151127203758783,0.05690976269000918,0.19983907541511228,0.17681047765793528
9940000000,9959999999,868706,46888,0.0539745322353017,0.08933884462549173,0.1349817918435507,0.08508761289326555,0.0608068294505684,0.05918189730200174,0.2001155067860237,0.1704155547083492
9960000000,9979999999,868441,46861,0.0539599120723227,0.08983442047165077,0.13607193868313586,0.08446929592376919,0.06198679299454493,0.05584655108815935,0.1895391738407003,0.17259577795152461
9980000000,9999999999,868980,46756,0.05380561117632166,0.09101005613666653,0.13690512063319873,0.08568970841236931,0.060167075040479155,0.05772986871708656,0.19110117545251315,0.17797443461160276
